Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase,Model name
8,1.262965,0.741571142854541,18012.19:15:44.3522541,0,Start,aj
8,1.264261,0.742202515365928,18012.19:15:44.3662416,0,Start,aj
8,1.264553,0.741868642836809,18012.19:15:44.3802258,0,Start,aj
8,1.263776,0.743007613357156,18012.19:15:44.3942118,0,Start,aj
8,1.262838,0.740975456615537,18012.19:15:44.4090338,0,Start,aj
8,1.259803,0.739555701798201,18012.19:15:44.4230195,0,Start,aj
8,1.255936,0.740012760594487,18012.19:15:44.4380111,0,Start,aj
8,1.250537,0.745422907330841,18012.19:15:44.4519965,0,Start,aj
8,1.247597,0.747278887612373,18012.19:15:44.4660383,0,Start,aj
8,1.240761,0.748925063984841,18012.19:15:44.4800083,0,Start,aj
8,1.232468,0.750431044287235,18012.19:15:44.4949041,0,Start,aj
8,1.228542,0.749641779628396,18012.19:15:44.5098062,0,Start,aj
8,1.224634,0.747999132667482,18012.19:15:44.5240170,0,Start,aj
8,1.216928,0.755108936165273,18012.19:15:44.5380036,0,Start,aj
8,1.203712,0.748630897335708,18012.19:15:44.5519887,0,Start,aj
8,1.199027,0.751433446188271,18012.19:15:44.5659742,0,Start,aj
8,1.189248,0.751784034402669,18012.19:15:44.5810188,0,Start,aj
8,1.184282,0.752081534384936,18012.19:15:44.5950042,0,Start,aj
8,1.175024,0.747828348363936,18012.19:15:44.6090327,0,Start,aj
8,1.165751,0.730190849415213,18012.19:15:44.6230181,0,Start,aj
8,1.156525,0.72733521233052,18012.19:15:44.6380034,0,Start,aj
8,1.151881,0.727156977047026,18012.19:15:44.6520253,0,Start,aj
8,1.143097,0.727123839794099,18012.19:15:44.6660384,0,Start,aj
8,1.134065,0.727104869206995,18012.19:15:44.6800334,0,Start,aj
8,1.124998,0.732989476699382,18012.19:15:44.6948864,0,Start,aj
8,1.120753,0.744899574028701,18012.19:15:44.7088731,0,Start,aj
8,1.111548,0.741415113452077,18012.19:15:44.7228051,0,Start,aj
8,1.10239,0.738386731279641,18012.19:15:44.7380357,0,Start,aj
8,1.097897,0.740524084093422,18012.19:15:44.7513289,0,Start,aj
8,1.08978,0.742240750657767,18012.19:15:44.7662910,0,Start,aj
8,1.082262,0.745499377914518,18012.19:15:44.7802752,0,Start,aj
8,1.07869,0.743940995654464,18012.19:15:44.7952837,0,Start,aj
8,1.071718,0.740509917427599,18012.19:15:44.8092459,0,Start,aj
8,1.129132,0.779802807242423,18012.19:15:45.5397307,0,Start,aj
8,1.135003,0.774831434989721,18012.19:15:45.5669822,0,Start,aj
8,1.140669,0.770768003859371,18012.19:15:45.5949964,0,Start,aj
8,1.141981,0.771032072471082,18012.19:15:45.6089809,0,Start,aj
