Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase,Model name
22,1,0.670203547881171,18019.18:30:24.9951878,0,Start,remy
22,1,0.666232077529654,18019.18:30:25.0231607,0,Start,remy
22,1,0.669028155794367,18019.18:30:25.0381436,0,Start,remy
22,1,0.672948449678347,18019.18:30:25.0521304,0,Start,remy
22,1,0.677030164725334,18019.18:30:25.0661146,0,Start,remy
22,1,0.673652762965858,18019.18:30:25.0811005,0,Start,remy
22,1,0.66852565542832,18019.18:30:25.0950856,0,Start,remy
22,1,0.66201575306356,18019.18:30:25.1090706,0,Start,remy
22,1,0.660057517490163,18019.18:30:25.1230575,0,Start,remy
22,1,0.661002223712206,18019.18:30:25.1380413,0,Start,remy
22,1,0.666269919872657,18019.18:30:25.1514372,0,Start,remy
22,1,0.672096047768369,18019.18:30:25.1664216,0,Start,remy
22,1,0.66667717554234,18019.18:30:25.1804073,0,Start,remy
22,1,0.667073107287288,18019.18:30:25.1943935,0,Start,remy
22,1,0.671135558025539,18019.18:30:25.2083795,0,Start,remy
22,1,0.67022594984062,18019.18:30:25.2233636,0,Start,remy
22,1,0.665380606596172,18019.18:30:25.2373490,0,Start,remy
22,1,0.664546293316409,18019.18:30:25.2513358,0,Start,remy
22,1,0.665671783445403,18019.18:30:25.2663193,0,Start,remy
22,1,0.666816832396761,18019.18:30:25.2803050,0,Start,remy
22,1,0.667484577059001,18019.18:30:25.2942907,0,Start,remy
22,1,0.668957125990838,18019.18:30:25.3092750,0,Start,remy
22,1,0.670778008235246,18019.18:30:25.3232616,0,Start,remy
22,1,0.670775459611788,18019.18:30:25.3372470,0,Start,remy
22,1,0.67105496939905,18019.18:30:25.3512324,0,Start,remy
22,1,0.67228144031018,18019.18:30:25.3662176,0,Start,remy
22,1,0.675435557373241,18019.18:30:25.3812020,0,Start,remy
22,1,0.675035410338268,18019.18:30:25.3951874,0,Start,remy
22,1,0.665738400692493,18019.18:30:25.4091733,0,Start,remy
22,1,0.653989037855714,18019.18:30:25.4231587,0,Start,remy
