Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase
0,1,0.624335851368681,18011.07:23:43.5735227,3,Start
0,1,0.653260559090972,18011.07:23:43.5875316,3,Start
0,1,0.593976782966778,18011.07:23:43.6024919,3,Start
0,1,0.643937714133412,18011.07:23:43.6165565,3,Start
0,1,0.656023106361926,18011.07:23:43.6305422,3,Start
0,1,0.674139577454329,18011.07:23:43.6445280,3,Start
0,1,0.693319037887454,18011.07:23:43.6595123,3,Start
0,1,0.681776832297072,18011.07:23:43.6734983,3,Start
0,1,0.67942457674332,18011.07:23:43.6874841,3,Start
0,1,0.700563546467572,18011.07:23:43.7024684,3,Start
0,1,0.724874722281099,18011.07:23:43.7164544,3,Start
0,1,0.721025506824255,18011.07:23:43.7314925,3,Start
0,1,0.703847321573645,18011.07:23:43.7445636,3,Start
0,1,0.639685066932067,18011.07:23:43.7595787,3,Start
0,1,0.609019918929041,18011.07:23:43.7735644,3,Start
0,1,0.612015753271803,18011.07:23:43.7885503,3,Start
0,1,0.60398658747971,18011.07:23:43.8025351,3,Start
0,1,0.66047854766883,18011.07:23:43.8175213,3,Start
0,1,0.662658938507736,18011.07:23:43.8316004,3,Start
0,1,0.653341977882758,18011.07:23:43.8446046,3,Start
0,1,0.693803302168474,18011.07:23:43.8595950,3,Start
0,1,0.635928694210947,18011.07:23:43.8735747,3,Start
0,1,0.70664859591648,18011.07:23:43.8875610,3,Start
0,1,0.632272714432701,18011.07:23:43.9025451,3,Start
0,1,0.663201930651441,18011.07:23:43.9165311,3,Start
0,1,0.694661341729015,18011.07:23:43.9315396,3,Start
0,1,0.731217074844241,18011.07:23:43.9455012,3,Start
0,1,0.630236832201109,18011.07:23:43.9595107,3,Start
0,1,0.648419773481786,18011.07:23:43.9734729,3,Start
0,1,0.676297273404151,18011.07:23:43.9884576,3,Start
0,1,0.728263251490891,18011.07:23:44.0024662,3,Start
0,1,0.685831244216114,18011.07:23:44.0174280,3,Start
0,1,0.706555850823969,18011.07:23:44.0314137,3,Start
0,1,0.623608841608092,18011.07:23:44.0453994,3,Start
0,1,0.686176781827211,18011.07:23:44.0593848,3,Start
0,1,0.695700899302587,18011.07:23:44.0733711,3,Start
0,1,0.663531538870931,18011.07:23:44.0883552,3,Start
0,1,0.662393156585842,18011.07:23:44.1024033,3,Start
0,1,0.644148841967806,18011.07:23:44.1173877,3,Start
0,1,0.585718008553237,18011.07:23:44.1314285,3,Start
0,1,0.606225213213265,18011.07:23:44.1454878,3,Start
0,1,0.634503888790309,18011.07:23:44.1594482,3,Start
0,1,0.638776437555253,18011.07:23:44.1734628,3,Start
0,1,0.640388888835534,18011.07:23:44.1884185,3,Start
0,1,0.641403693092614,18011.07:23:44.2024275,3,Start
0,1,0.639877761811018,18011.07:23:44.2174124,3,Start
0,1,0.640719526466727,18011.07:23:44.2314066,3,Start
0,1,0.642174379321188,18011.07:23:44.2453820,3,Start
0,1,0.643225850242749,18011.07:23:44.2593690,3,Start
0,1,0.63558790833354,18011.07:23:44.2743533,3,Start
0,1,0.633731340212747,18011.07:23:44.2884120,3,Start
0,1,0.645328203850612,18011.07:23:44.3023995,3,Start
0,1,0.668196929957718,18011.07:23:44.3173836,3,Start
0,1,0.699443645365536,18011.07:23:44.3313684,3,Start
0,1,0.703888252943754,18011.07:23:44.3453547,3,Start
0,1,0.676311342426762,18011.07:23:44.3593395,3,Start
0,1,0.661080558228865,18011.07:23:44.3733541,3,Start
0,1,0.690464576085284,18011.07:23:44.3883180,3,Start
0,1,0.72684604569301,18011.07:23:44.4024454,3,Start
0,1,0.672335605785623,18011.07:23:44.4174328,3,Start
