Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase,Model name
11,1.061511,0.753414328423142,18015.17:21:31.3954317,0,Start,ty
11,1.061876,0.751206485417485,18015.17:21:31.4094183,0,Start,ty
11,1.061863,0.749946583531797,18015.17:21:31.4234260,0,Start,ty
11,1.060732,0.748703397331387,18015.17:21:31.4373897,0,Start,ty
11,1.059979,0.747265946436673,18015.17:21:31.4533719,0,Start,ty
11,1.059232,0.749228005143255,18015.17:21:31.4803446,0,Start,ty
11,1.059289,0.749893495299667,18015.17:21:31.4943550,0,Start,ty
11,1.05878,0.750034377644211,18015.17:21:31.5083169,0,Start,ty
11,1.058087,0.749159475735575,18015.17:21:31.5233007,0,Start,ty
11,1.058365,0.747197417028993,18015.17:21:31.5372861,0,Start,ty
11,1.056423,0.746392024920136,18015.17:21:31.5512731,0,Start,ty
11,1.05644,0.746654819022119,18015.17:21:31.5672823,0,Start,ty
11,1.055571,0.74721511310637,18015.17:21:31.5802772,0,Start,ty
11,1.054956,0.748108005210012,18015.17:21:31.5942554,0,Start,ty
11,1.053779,0.749107073777914,18015.17:21:31.6087034,0,Start,ty
11,1.051077,0.751856240280718,18015.17:21:31.6236875,0,Start,ty
11,1.049561,0.759787465298176,18015.17:21:31.6376735,0,Start,ty
11,1.048688,0.763902023876458,18015.17:21:31.6516806,0,Start,ty
11,1.048591,0.766105357078463,18015.17:21:31.6666433,0,Start,ty
11,1.048617,0.766299621772766,18015.17:21:31.6806290,0,Start,ty
11,1.049346,0.764845749310404,18015.17:21:31.6946159,0,Start,ty
11,1.048611,0.763426288610697,18015.17:21:31.7096226,0,Start,ty
11,1.048523,0.76024001429081,18015.17:21:31.7235854,0,Start,ty
11,1.047651,0.757839867375046,18015.17:21:31.7375708,0,Start,ty
11,1.047099,0.755757171420753,18015.17:21:31.7515574,0,Start,ty
11,1.046453,0.753394965679199,18015.17:21:31.7665415,0,Start,ty
11,1.048231,0.750244083514065,18015.17:21:31.7805266,0,Start,ty
11,1.049022,0.748036926782876,18015.17:21:31.7945346,0,Start,ty
11,1.049158,0.749174622793496,18015.17:21:31.8094985,0,Start,ty
11,1.04829,0.751137661892176,18015.17:21:31.8234827,0,Start,ty
11,1.048739,0.752449671617895,18015.17:21:31.8374693,0,Start,ty
11,1.048858,0.75478070089072,18015.17:21:31.8524769,0,Start,ty
