Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase,Model name
38,1.531004,0.720706095078588,18028.05:14:54.3451318,0,Start,remy
38,1.524826,0.712967173971236,18028.05:14:54.3591399,0,Start,remy
38,1.521898,0.707695948795229,18028.05:14:54.3731045,0,Start,remy
38,1.515808,0.705963841055334,18028.05:14:54.3880886,0,Start,remy
38,1.509403,0.705105360714346,18028.05:14:54.4015557,0,Start,remy
38,1.506543,0.705210556786507,18028.05:14:54.4155525,0,Start,remy
38,1.500661,0.704667272505164,18028.05:14:54.4305258,0,Start,remy
38,1.494494,0.705210556786507,18028.05:14:54.4445121,0,Start,remy
38,1.491582,0.704841292102635,18028.05:14:54.4584981,0,Start,remy
38,1.485885,0.706471733181924,18028.05:14:54.4734825,0,Start,remy
38,1.480551,0.708573399723321,18028.05:14:54.4884672,0,Start,remy
38,1.475127,0.715873938503861,18028.05:14:54.5014534,0,Start,remy
38,1.472745,0.727713937798142,18028.05:14:54.5164396,0,Start,remy
38,1.46756,0.743003985906392,18028.05:14:54.5304256,0,Start,remy
38,1.462728,0.754897759707272,18028.05:14:54.5444113,0,Start,remy
38,1.460451,0.760363935852051,18028.05:14:54.5593939,0,Start,remy
38,1.456167,0.749681289429963,18028.05:14:54.5733811,0,Start,remy
38,1.45252,0.737825554842502,18028.05:14:54.5883649,0,Start,remy
38,1.448271,0.72512933010906,18028.05:14:54.6013514,0,Start,remy
38,1.446425,0.713500997468829,18028.05:14:54.6163376,0,Start,remy
38,1.442924,0.715356291475892,18028.05:14:54.6303212,0,Start,remy
38,1.439666,0.717508105073124,18028.05:14:54.6443075,0,Start,remy
38,1.438359,0.723375702762604,18028.05:14:54.6582944,0,Start,remy
38,1.437007,0.721380506803095,18028.05:14:54.6732776,0,Start,remy
38,1.43516,0.715725850277394,18028.05:14:54.6882623,0,Start,remy
38,1.434829,0.717686634474248,18028.05:14:54.7012491,0,Start,remy
38,1.434008,0.721031781333685,18028.05:14:54.7162356,0,Start,remy
38,1.43269,0.724166928205639,18028.05:14:54.7302195,0,Start,remy
38,1.432586,0.730698055267334,18028.05:14:54.7442052,0,Start,remy
38,1.433332,0.739872858642042,18028.05:14:54.7592134,0,Start,remy
38,1.433905,0.756174181199819,18028.05:14:54.7731756,0,Start,remy
38,1.435196,0.763947219952196,18028.05:14:54.7871613,0,Start,remy
38,1.436509,0.756499916474521,18028.05:14:54.8021463,0,Start,remy
38,1.438881,0.742592270244658,18028.05:14:54.8161329,0,Start,remy
38,1.441057,0.728565653433651,18028.05:14:54.8301416,0,Start,remy
38,1.443581,0.714206144485623,18028.05:14:54.8441035,0,Start,remy
38,1.444249,0.707659282130748,18028.05:14:54.8585988,0,Start,remy
38,1.446402,0.705088350911439,18028.05:14:54.8735552,0,Start,remy
38,1.449297,0.702935851039738,18028.05:14:54.8885417,0,Start,remy
38,1.450375,0.701097272717953,18028.05:14:54.9015281,0,Start,remy
38,1.45346,0.703827468633652,18028.05:14:54.9165113,0,Start,remy
38,1.456402,0.707803399769217,18028.05:14:54.9304985,0,Start,remy
38,1.458195,0.712603399483114,18028.05:14:54.9444848,0,Start,remy
38,1.460714,0.718872418717295,18028.05:14:54.9584688,0,Start,remy
38,1.463584,0.735861437312514,18028.05:14:54.9734547,0,Start,remy
38,1.466528,0.755319132231176,18028.05:14:54.9874392,0,Start,remy
38,1.467943,0.758068985008448,18028.05:14:55.0014249,0,Start,remy
38,1.469676,0.741608789911121,18028.05:14:55.0164102,0,Start,remy
38,1.471394,0.718300016790628,18028.05:14:55.0303956,0,Start,remy
38,1.477837,0.70784477231577,18028.05:14:55.0443825,0,Start,remy
38,1.481524,0.711940066189319,18028.05:14:55.0593672,0,Start,remy
38,1.483575,0.715407811080664,18028.05:14:55.0733514,0,Start,remy
38,1.488055,0.713624968049675,18028.05:14:55.0883361,0,Start,remy
38,1.493744,0.70268207654506,18028.05:14:55.1023228,0,Start,remy
38,1.497742,0.689997665536404,18028.05:14:55.1163073,0,Start,remy
38,1.500467,0.681785852300376,18028.05:14:55.1302933,0,Start,remy
38,1.501493,0.6917666360192,18028.05:14:55.1442802,0,Start,remy
38,1.502167,0.699629821825028,18028.05:14:55.1592637,0,Start,remy
38,1.503342,0.708211782097816,18028.05:14:55.1732494,0,Start,remy
38,1.503752,0.721101291133463,18028.05:14:55.1882359,0,Start,remy
38,1.50505,0.723379232174158,18028.05:14:55.2022199,0,Start,remy
38,1.505703,0.725078202661127,18028.05:14:55.2162231,0,Start,remy
38,1.506493,0.732555996333063,18028.05:14:55.2301928,0,Start,remy
38,1.506767,0.72246805575788,18028.05:14:55.2441770,0,Start,remy
38,1.506616,0.705251341097802,18028.05:14:55.2581636,0,Start,remy
38,1.507357,0.696650998473167,18028.05:14:55.2731477,0,Start,remy
38,1.507776,0.706981095896661,18028.05:14:55.2881400,0,Start,remy
38,1.507902,0.693602371203899,18028.05:14:55.3021263,0,Start,remy
38,1.508648,0.708054870342463,18028.05:14:55.3161102,0,Start,remy
38,1.510056,0.699268302238733,18028.05:14:55.3300781,0,Start,remy
38,1.515548,0.707884380156547,18028.05:14:55.3450674,0,Start,remy
38,1.521178,0.689895704758167,18028.05:14:55.3580526,0,Start,remy
38,1.524905,0.672518205793947,18028.05:14:55.3730635,0,Start,remy
38,1.524908,0.680491489632428,18028.05:14:55.3880491,0,Start,remy
38,1.532878,0.679938107312471,18028.05:14:55.4020613,0,Start,remy
38,1.534728,0.681946783663332,18028.05:14:55.4162408,0,Start,remy
38,1.53601,0.72519795755595,18028.05:14:55.4302272,0,Start,remy
38,1.534137,0.670231539263576,18028.05:14:55.4452134,0,Start,remy
38,1.533953,0.678258891726285,18028.05:14:55.4591991,0,Start,remy
38,1.533263,0.6866907049492,18028.05:14:55.4732056,0,Start,remy
38,1.534794,0.758259377153963,18028.05:14:55.4871696,0,Start,remy
38,1.536057,0.703545360807329,18028.05:14:55.5016125,0,Start,remy
38,1.536601,0.732997172777355,18028.05:14:55.5165978,0,Start,remy
38,1.538286,0.577991193777695,18028.05:14:55.5295845,0,Start,remy
38,1.53968,0.337819372155145,18028.05:14:55.5445692,0,Start,remy
38,1.540462,0.324126480477117,18028.05:14:55.5585543,0,Start,remy
38,1.540726,0.328472950806282,18028.05:14:55.5735402,0,Start,remy
38,1.540164,0.332785989566892,18028.05:14:55.5875248,0,Start,remy
38,1.540593,0.335225450403802,18028.05:14:55.6015105,0,Start,remy
38,1.540548,0.324489028881118,18028.05:14:55.6154974,0,Start,remy
38,1.540248,0.314404911439121,18028.05:14:55.6304806,0,Start,remy
38,1.539187,0.327327558519691,18028.05:14:55.6454656,0,Start,remy
38,1.539524,0.33326388169527,18028.05:14:55.6584758,0,Start,remy
38,1.539863,0.318499224920571,18028.05:14:55.6734376,0,Start,remy
38,1.541242,0.326036479967274,18028.05:14:55.6884217,0,Start,remy
38,1.5443,0.332372067824937,18028.05:14:55.7014085,0,Start,remy
38,1.547513,0.319047019203566,18028.05:14:55.7163950,0,Start,remy
38,1.552956,0.328500352765433,18028.05:14:55.7303795,0,Start,remy
38,1.554683,0.325384862359054,18028.05:14:55.7443643,0,Start,remy
38,1.553877,0.326435058374889,18028.05:14:55.7583518,0,Start,remy
38,1.552149,0.313778048533387,18028.05:14:55.7733362,0,Start,remy
38,1.551825,0.33382427401673,18028.05:14:55.7873216,0,Start,remy
38,1.549406,0.325425351958722,18028.05:14:55.8013312,0,Start,remy
38,1.548696,0.326030009577423,18028.05:14:55.8162927,0,Start,remy
38,1.545634,0.325068293750472,18028.05:14:55.8302769,0,Start,remy
38,1.541827,0.318540401190706,18028.05:14:55.8442626,0,Start,remy
38,1.540579,0.31535314647872,18028.05:14:55.8592479,0,Start,remy
38,1.538089,0.316559959934279,18028.05:14:55.8732348,0,Start,remy
38,1.534722,0.313229568173923,18028.05:14:55.8872184,0,Start,remy
38,1.533533,0.30886608784385,18028.05:14:55.9012274,0,Start,remy
38,1.530194,0.326783686003089,18028.05:14:55.9161895,0,Start,remy
38,1.526983,0.309694077792577,18028.05:14:55.9301746,0,Start,remy
38,1.523252,0.309450940552168,18028.05:14:55.9443423,0,Start,remy
38,1.521114,0.345432165877707,18028.05:14:55.9593502,0,Start,remy
38,1.517203,0.382424712890387,18028.05:14:55.9733368,0,Start,remy
38,1.512811,0.431275837698579,18028.05:14:55.9872984,0,Start,remy
38,1.511262,0.46462240848206,18028.05:14:56.0012845,0,Start,remy
38,1.508904,0.477349525160715,18028.05:14:56.0162689,0,Start,remy
38,1.50419,0.491280263755471,18028.05:14:56.0302576,0,Start,remy
38,1.50281,0.482889625668526,18028.05:14:56.0442421,0,Start,remy
38,1.498882,0.495109825015068,18028.05:14:56.0582260,0,Start,remy
38,1.494326,0.501645366505533,18028.05:14:56.0732125,0,Start,remy
38,1.490231,0.489459382843226,18028.05:14:56.0871967,0,Start,remy
38,1.488058,0.490028356061876,18028.05:14:56.1012051,0,Start,remy
38,1.484957,0.481692762994766,18028.05:14:56.1161675,0,Start,remy
38,1.48147,0.517607655860484,18028.05:14:56.1300344,0,Start,remy
38,1.480023,0.747471926816553,18028.05:14:56.1440819,0,Start,remy
