Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase,Model name
26,1,0.767536288365722,18020.17:42:00.6339073,0,Start,ybot
26,1,0.755662563583255,18020.17:42:00.6478933,0,Start,ybot
26,1,0.754158544065058,18020.17:42:00.6628786,0,Start,ybot
26,1,0.735908054956794,18020.17:42:00.6758647,0,Start,ybot
26,1,0.725837418302148,18020.17:42:00.6908490,0,Start,ybot
26,1,0.729848349435627,18020.17:42:00.7058340,0,Start,ybot
26,1,0.724294967413694,18020.17:42:00.7198257,0,Start,ybot
26,1,0.732197270864248,18020.17:42:00.7338171,0,Start,ybot
26,1,0.743440603527427,18020.17:42:00.7478073,0,Start,ybot
26,1,0.745822760248184,18020.17:42:00.7618593,0,Start,ybot
26,1,0.747854916989803,18020.17:42:00.7768473,0,Start,ybot
26,1,0.741129819351435,18020.17:42:00.7908474,0,Start,ybot
26,1,0.740114035098255,18020.17:42:00.8048262,0,Start,ybot
26,1,0.738379378338903,18020.17:42:00.8202966,0,Start,ybot
26,1,0.739658937086165,18020.17:42:00.8332848,0,Start,ybot
26,1,0.746508201383799,18020.17:42:00.8492685,0,Start,ybot
26,1,0.73353570215702,18020.17:42:00.8622552,0,Start,ybot
26,1,0.725380604603887,18020.17:42:00.8762405,0,Start,ybot
26,1,0.721110702897608,18020.17:42:00.8912249,0,Start,ybot
26,1,0.729377761228383,18020.17:42:00.9052097,0,Start,ybot
26,1,0.748870946341008,18020.17:42:00.9191951,0,Start,ybot
26,1,0.749603985513002,18020.17:42:00.9341818,0,Start,ybot
26,1,0.755975455721468,18020.17:42:00.9481669,0,Start,ybot
26,1,0.745124721074104,18020.17:42:00.9621517,0,Start,ybot
26,1,0.735186241274327,18020.17:42:00.9761383,0,Start,ybot
26,1,0.731397123853117,18020.17:42:00.9911229,0,Start,ybot
26,1,0.74203957419917,18020.17:42:01.0061070,0,Start,ybot
26,1,0.75009761293456,18020.17:42:01.0200921,0,Start,ybot
26,1,0.753497416653484,18020.17:42:01.0340780,0,Start,ybot
26,1,0.748504132637381,18020.17:42:01.0480646,0,Start,ybot
26,1,0.729125751439482,18020.17:42:01.0620491,0,Start,ybot
26,1,0.725848594772071,18020.17:42:01.0770347,0,Start,ybot
26,1,0.73528717264086,18020.17:42:01.0910194,0,Start,ybot
26,1,0.740821927212924,18020.17:42:01.1060050,0,Start,ybot
26,1,0.762739916102588,18020.17:42:01.1199913,0,Start,ybot
26,1,0.767341729553789,18020.17:42:01.1339770,0,Start,ybot
26,1,0.709573154565692,18020.17:42:01.1489610,0,Start,ybot
26,1,0.71740486978516,18020.17:42:01.1619474,0,Start,ybot
26,1,0.732899623763561,18020.17:42:01.1779314,0,Start,ybot
26,1,0.707921242899448,18020.17:42:01.1919176,0,Start,ybot
26,1,0.70333300787881,18020.17:42:01.2059018,0,Start,ybot
26,1,0.783075061949342,18020.17:42:01.2208868,0,Start,ybot
26,1,0.738740309689939,18020.17:42:01.2340166,0,Start,ybot
26,1,0.76037050447911,18020.17:42:01.2480014,0,Start,ybot
26,1,0.765568837502599,18020.17:42:01.2629861,0,Start,ybot
26,1,0.779806630771607,18020.17:42:01.2769726,0,Start,ybot
26,1,0.735543300076574,18020.17:42:01.2909583,0,Start,ybot
26,1,0.699333890470117,18020.17:42:01.3049431,0,Start,ybot
26,1,0.70968330161795,18020.17:42:01.3199278,0,Start,ybot
26,1,0.746074230821431,18020.17:42:01.3339131,0,Start,ybot
26,1,0.849009224686026,18020.17:42:01.3478985,0,Start,ybot
26,1,0.807141040907055,18020.17:42:01.3628847,0,Start,ybot
26,1,0.790740698747337,18020.17:42:01.3768725,0,Start,ybot
