Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase,Model name
35,1.432125,0.699130704207718,18022.18:41:11.6946507,0,Start,remy
35,1.432143,0.695750165193528,18022.18:41:11.7096353,0,Start,remy
35,1.432978,0.696362273000181,18022.18:41:11.7236222,0,Start,remy
35,1.437005,0.702242076571286,18022.18:41:11.7386054,0,Start,remy
35,1.437005,0.699022664998472,18022.18:41:11.7526296,3,Start,remy
35,1.437005,0.715850458113104,18022.18:41:11.7666153,3,Start,remy
35,1.437005,0.702363007936627,18022.18:41:11.7806013,3,Start,remy
35,1.437005,0.440293930323049,18022.18:41:11.7947898,3,Start,remy
35,1.437005,0.138065103747975,18022.18:41:11.8097753,3,Start,remy
35,1.437005,0.61327202593945,18022.18:41:11.8237607,3,Start,remy
35,1.437005,0.590005754952878,18022.18:41:11.8387448,3,Start,remy
35,1,0.613853699090704,18022.18:41:11.8527314,3,Start,remy
35,1,0.650401981621981,18022.18:41:11.8667171,3,Start,remy
35,1,0.681882960137725,18022.18:41:11.8807018,3,Start,remy
35,1,0.718795703035593,18022.18:41:11.8956871,3,Start,remy
35,1,0.754798740105331,18022.18:41:11.9096734,3,Start,remy
35,1,0.747775848367065,18022.18:41:11.9236585,3,Start,remy
35,1,0.754607955802977,18022.18:41:11.9386431,3,Start,remy
35,1.437005,0.71977619317323,18022.18:41:11.9526282,3,Start,remy
35,1.437005,0.722762369465828,18022.18:41:11.9666151,3,Start,remy
35,1.437005,0.701744282483309,18022.18:41:11.9806002,3,Start,remy
35,1.437005,0.692831341838092,18022.18:41:11.9955842,3,Start,remy
35,1.435044,0.695485606385767,18022.18:41:12.0096371,1,Start,remy
35,1.429465,0.752065652032942,18022.18:41:12.0236222,1,Start,remy
35,1.42503,0.721204722499847,18022.18:41:12.0388563,0,Start,remy
35,1.414599,0.70582295871079,18022.18:41:12.0528092,0,Start,remy
35,1.406228,0.721318889159709,18022.18:41:12.0667940,0,Start,remy
35,1.401823,0.790862561485171,18022.18:41:12.0817795,0,Start,remy
35,1.39358,0.72527594774738,18022.18:41:12.0957649,0,Start,remy
35,1.38568,0.736612123542279,18022.18:41:12.1097500,0,Start,remy
35,1.378036,0.780200209179521,18022.18:41:12.1237363,0,Start,remy
35,1.374465,0.753159671575576,18022.18:41:12.1397199,0,Start,remy
35,1.368708,0.794960698495805,18022.18:41:12.1557038,0,Start,remy
35,1.365481,0.755626779271662,18022.18:41:12.1676907,0,Start,remy
35,1.360493,0.73656163334921,18022.18:41:12.1816763,0,Start,remy
35,1.354973,0.727480751537532,18022.18:41:12.1966616,0,Start,remy
35,1.350818,0.719100261840969,18022.18:41:12.2106470,0,Start,remy
35,1.346437,0.702217125592381,18022.18:41:12.2236334,0,Start,remy
35,1.344896,0.696787125916034,18022.18:41:12.2386183,0,Start,remy
35,1.343706,0.698815753246099,18022.18:41:12.2537380,0,Start,remy
35,1.34566,0.723852908616513,18022.18:41:12.2677237,0,Start,remy
35,1.346194,0.765037563024461,18022.18:41:12.2817094,0,Start,remy
35,1.349611,0.746919966065138,18022.18:41:12.2956947,0,Start,remy
35,1.355297,0.756788102731854,18022.18:41:12.3096807,0,Start,remy
35,1.357816,0.756508789023012,18022.18:41:12.3246654,0,Start,remy
35,1.359817,0.753504328417778,18022.18:41:12.3386511,0,Start,remy
35,1.361431,0.748253299318999,18022.18:41:12.3526367,0,Start,remy
35,1.360349,0.739562515523285,18022.18:41:12.3676211,0,Start,remy
35,1.360349,0.72419423212558,18022.18:41:12.3816071,0,Start,remy
35,1.358235,0.717076585491002,18022.18:41:12.3958106,0,Start,remy
35,1.356205,0.729721290619671,18022.18:41:12.4097963,0,Start,remy
35,1.355927,0.750632171726227,18022.18:41:12.4247810,0,Start,remy
35,1.352179,0.762627906305343,18022.18:41:12.4387670,0,Start,remy
35,1.352256,0.72757815349251,18022.18:41:12.4527523,0,Start,remy
35,1.3498,0.708002076227963,18022.18:41:12.4667386,0,Start,remy
35,1.350505,0.699770704169572,18022.18:41:12.4817230,0,Start,remy
35,1.350247,0.76041751428023,18022.18:41:12.4957084,0,Start,remy
35,1.348191,0.694043498628586,18022.18:41:12.5096943,0,Start,remy
35,1.346756,0.69898359637335,18022.18:41:12.5246787,0,Start,remy
35,1.345746,0.677020852584392,18022.18:41:12.5406623,0,Start,remy
35,1.344474,0.677375362367183,18022.18:41:12.5526501,0,Start,remy
35,1.344898,0.716598399244994,18022.18:41:12.5676573,0,Start,remy
35,1.343803,0.684592812917382,18022.18:41:12.5826194,0,Start,remy
35,1.344145,0.702067762856185,18022.18:41:12.5965267,0,Start,remy
35,1.343081,0.665625804243982,18022.18:41:12.6105121,0,Start,remy
35,1.34,0.685342665813863,18022.18:41:12.6244975,0,Start,remy
35,1.336838,0.690296587087214,18022.18:41:12.6387312,0,Start,remy
35,1.336053,0.718090408959985,18022.18:41:12.6537158,0,Start,remy
35,1.332675,0.753814181340486,18022.18:41:12.6677015,0,Start,remy
35,1.330708,0.767279915831983,18022.18:41:12.6823318,0,Start,remy
35,1.327745,0.771174229325354,18022.18:41:12.6963172,0,Start,remy
35,1.323698,0.744793544623256,18022.18:41:12.7103043,0,Start,remy
35,1.318934,0.76425584738478,18022.18:41:12.7252881,0,Start,remy
35,1.317904,0.768472464780509,18022.18:41:12.7392759,0,Start,remy
35,1.317909,0.750631730549782,18022.18:41:12.7542581,0,Start,remy
35,1.320019,0.742488446721435,18022.18:41:12.7682441,0,Start,remy
35,1.324377,0.749703446291387,18022.18:41:12.7822295,0,Start,remy
35,1.326246,0.764167170919478,18022.18:41:12.7967865,0,Start,remy
35,1.330628,0.762499376901239,18022.18:41:12.8102075,0,Start,remy
35,1.331823,0.758209818333387,18022.18:41:12.8241932,0,Start,remy
35,1.332925,0.780420503284037,18022.18:41:12.8391775,0,Start,remy
