Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase,Model name
17,1.234477,0.69844413562119,18017.19:30:13.3303817,0,Start,malcolm
17,1.233595,0.702468351067603,18017.19:30:13.3443662,0,Start,malcolm
17,1.232839,0.70682898806259,18017.19:30:13.3593512,0,Start,malcolm
17,1.232993,0.704920311705768,18017.19:30:13.3733381,0,Start,malcolm
17,1.232457,0.706075997911394,18017.19:30:13.3873238,0,Start,malcolm
17,1.232447,0.705234527373314,18017.19:30:13.4013080,0,Start,malcolm
17,1.232162,0.704376635267585,18017.19:30:13.4162930,0,Start,malcolm
17,1.231868,0.702466292244196,18017.19:30:13.4302793,0,Start,malcolm
17,1.232244,0.699190263027698,18017.19:30:13.4442644,0,Start,malcolm
17,1.232335,0.69798276309967,18017.19:30:13.4592500,0,Start,malcolm
17,1.232568,0.694743400547653,18017.19:30:13.4732345,0,Start,malcolm
17,1.232279,0.694147714308649,18017.19:30:13.4872215,0,Start,malcolm
17,1.232785,0.695691047549993,18017.19:30:13.5012063,0,Start,malcolm
17,1.232594,0.69429055743739,18017.19:30:13.5161922,0,Start,malcolm
17,1.232831,0.694307273122668,18017.19:30:13.5301776,0,Start,malcolm
17,1.232612,0.69851256698966,18017.19:30:13.5441624,0,Start,malcolm
17,1.232139,0.694974724063277,18017.19:30:13.5591474,0,Start,malcolm
17,1.233061,0.696570459262282,18017.19:30:13.5731340,0,Start,malcolm
17,1.234002,0.702560949101299,18017.19:30:13.5871194,0,Start,malcolm
17,1.234558,0.707026095893979,18017.19:30:13.6011042,0,Start,malcolm
17,1.235834,0.709721880047023,18017.19:30:13.6160898,0,Start,malcolm
17,1.236194,0.703765213735402,18017.19:30:13.6300740,0,Start,malcolm
17,1.237587,0.702361488328874,18017.19:30:13.6440603,0,Start,malcolm
17,1.237667,0.70115173349902,18017.19:30:13.6590453,0,Start,malcolm
17,1.237906,0.698158155246079,18017.19:30:13.6730316,0,Start,malcolm
17,1.239001,0.700067125720531,18017.19:30:13.6870164,0,Start,malcolm
17,1.239454,0.707264135095477,18017.19:30:13.7010967,0,Start,malcolm
17,1.240331,0.7105214878425,18017.19:30:13.7160655,0,Start,malcolm
17,1.240955,0.710415017260611,18017.19:30:13.7300503,0,Start,malcolm
