Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase
0,1,0.749012269861996,18011.07:40:25.8936239,3,Start
0,1,0.758751190850139,18011.07:40:25.9085815,3,Start
0,1,0.777314032880962,18011.07:40:25.9225880,3,Start
0,1,0.785438934357464,18011.07:40:25.9365514,3,Start
0,1,0.785370110832155,18011.07:40:25.9506787,3,Start
0,1,0.786788591139763,18011.07:40:25.9647358,3,Start
0,1,0.78776898323819,18011.07:40:25.9796985,3,Start
0,1,0.780728983657807,18011.07:40:25.9937538,3,Start
0,1,0.759259082976729,18011.07:40:26.0087346,3,Start
0,1,0.74701579939276,18011.07:40:26.0227248,3,Start
0,1,0.743318789809197,18011.07:40:26.0366837,3,Start
0,1,0.747556534654647,18011.07:40:26.0506914,3,Start
0,1,0.752022955957055,18011.07:40:26.0647374,3,Start
0,1,0.757700406599045,18011.07:40:26.0797218,3,Start
0,1,0.760556337801367,18011.07:40:26.0938006,3,Start
0,1,0.766548396267742,18011.07:40:26.1087582,3,Start
0,1,0.772557464537024,18011.07:40:26.1227436,3,Start
0,1,0.777793003440648,18011.07:40:26.1367296,3,Start
0,1,0.789753639982641,18011.07:40:26.1517360,3,Start
0,1,0.7909813850075,18011.07:40:26.1667002,3,Start
0,1,0.789265698835254,18011.07:40:26.1797143,3,Start
0,1,0.777778542657196,18011.07:40:26.1936937,3,Start
0,1,0.770564229361713,18011.07:40:26.2086805,3,Start
0,1,0.769372856883705,18011.07:40:26.2226644,3,Start
0,1,0.770233298008889,18011.07:40:26.2367387,3,Start
0,1,0.767957317752391,18011.07:40:26.2507633,3,Start
0,1,0.768414376548678,18011.07:40:26.2648147,3,Start
0,1,0.768834768680483,18011.07:40:26.2798033,3,Start
0,1,0.769097562782466,18011.07:40:26.2937628,3,Start
0,1,0.768029670689255,18011.07:40:26.3077687,3,Start
0,1,0.765840504153073,18011.07:40:26.3267514,3,Start
0,1,0.775105062424392,18011.07:40:26.3507317,3,Start
0,1,0.782441287477314,18011.07:40:26.3657019,3,Start
0,1,0.779008640623093,18011.07:40:26.3797039,3,Start
0,1,0.775279376139492,18011.07:40:26.3936601,3,Start
0,1,0.772196337107569,18011.07:40:26.4076967,3,Start
0,1,0.768481925564259,18011.07:40:26.4227082,3,Start
0,1,0.767481876604259,18011.07:40:26.4366671,3,Start
0,1,0.767131582507491,18011.07:40:26.4506531,3,Start
0,1,0.765870406112075,18011.07:40:26.4656384,3,Start
0,1,0.765659719850123,18011.07:40:26.4796232,3,Start
0,1,0.764871337544173,18011.07:40:26.4936987,3,Start
0,1,0.766149915899336,18011.07:40:26.5077067,3,Start
0,1,0.775382611427456,18011.07:40:26.5226896,3,Start
0,1,0.791265796755254,18011.07:40:26.5367181,3,Start
0,1,0.798428002210706,18011.07:40:26.5507273,3,Start
0,1,0.795697806295008,18011.07:40:26.5657156,3,Start
0,1,0.791338149692118,18011.07:40:26.5797043,3,Start
0,1,0.798464668875188,18011.07:40:26.5936611,3,Start
0,1,0.811405991633236,18011.07:40:26.6076700,3,Start
0,1,0.811719324947894,18011.07:40:26.6226547,3,Start
0,1,0.812402805299312,18011.07:40:26.6366166,3,Start
0,1,0.808585452585667,18011.07:40:26.6506303,3,Start
0,1,0.808445844750851,18011.07:40:26.6656102,3,Start
0,1,0.810041579949856,18011.07:40:26.6795733,3,Start
0,1,0.808167315355688,18011.07:40:26.6935825,3,Start
0,1,0.810162805432826,18011.07:40:26.7076333,3,Start
0,1,0.808690942775458,18011.07:40:26.7226171,3,Start
0,1,0.804241825393587,18011.07:40:26.7366091,3,Start
0,1,0.788338394968957,18011.07:40:26.7505906,3,Start
0,1,0.770333592120558,18011.07:40:26.7655744,3,Start
0,1,0.76034859271571,18011.07:40:26.7795649,3,Start
0,1,0.75773423012644,18011.07:40:26.7945475,3,Start
0,1,0.75705202428475,18011.07:40:26.8085293,3,Start
0,1,0.753444671558589,18011.07:40:26.8225171,3,Start
0,1,0.748068250310421,18011.07:40:26.8365058,3,Start
0,1,0.748068250310421,18011.07:40:26.8504870,3,Start
0,1,0.759135308474302,18011.07:40:26.8654503,3,Start
0,1,0.762410357298702,18011.07:40:26.8794619,3,Start
0,1,0.758681484971941,18011.07:40:26.8935456,3,Start
0,1,0.747177318990975,18011.07:40:26.9075837,3,Start
0,1,0.750048691368848,18011.07:40:26.9225690,3,Start
0,1,0.753007563741505,18011.07:40:26.9365598,3,Start
0,1,0.749959916864335,18011.07:40:26.9505175,3,Start
0,1,0.749172809068114,18011.07:40:26.9655570,3,Start
0,1,0.748891044379026,18011.07:40:26.9795695,3,Start
0,1,0.759187416314334,18011.07:40:26.9935513,3,Start
0,1,0.770359964668006,18011.07:40:27.0076115,3,Start
0,1,0.772917415495962,18011.07:40:27.0226218,3,Start
0,1,0.767138886428624,18011.07:40:27.0366090,3,Start
0,1,0.754215553865582,18011.07:40:27.0506568,3,Start
0,1,0.734987515795976,18011.07:40:27.0657539,3,Start
0,1,0.718055114844441,18011.07:40:27.0797378,3,Start
0,1,0.718665948141366,18011.07:40:27.0937247,3,Start
0,1,0.719558840245008,18011.07:40:27.1087585,3,Start
0,1,0.722414771447331,18011.07:40:27.1226881,3,Start
0,1,0.718824526563287,18011.07:40:27.1366723,3,Start
0,1,0.70667031160146,18011.07:40:27.1506623,3,Start
