Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase,Model name
27,1.099136,0.952323924410344,18020.18:05:22.2791698,0,Start,aj
27,1.099821,0.952323924410344,18020.18:05:22.2931558,0,Start,aj
27,1.100212,0.952323924410344,18020.18:05:22.3071402,0,Start,aj
27,1.100186,0.952323924410344,18020.18:05:22.3221261,0,Start,aj
27,1.100231,0.952323924410344,18020.18:05:22.3361115,0,Start,aj
27,1.101024,0.952323924410344,18020.18:05:22.3500975,0,Start,aj
27,1.102156,0.953025100839138,18020.18:05:22.3640841,0,Start,aj
27,1.102629,0.953726277267933,18020.18:05:22.3790687,0,Start,aj
27,1.102964,0.954602747803926,18020.18:05:22.3930604,0,Start,aj
27,1.103397,0.955128630125522,18020.18:05:22.4070458,0,Start,aj
27,1.103453,0.955128630125522,18020.18:05:22.4220305,0,Start,aj
27,1.104406,0.955128630125522,18020.18:05:22.4360433,0,Start,aj
27,1.105272,0.955128630125522,18020.18:05:22.4500268,0,Start,aj
27,1.105372,0.955128630125522,18020.18:05:22.4650196,0,Start,aj
27,1.105866,0.955128630125522,18020.18:05:22.4790029,0,Start,aj
27,1.106281,0.955128630125522,18020.18:05:22.4929886,0,Start,aj
27,1.107139,0.955128630125522,18020.18:05:22.5079738,0,Start,aj
27,1.107357,0.955128630125522,18020.18:05:22.5219589,0,Start,aj
27,1.107594,0.955128630125522,18020.18:05:22.5378946,0,Start,aj
27,1.107986,0.955128630125522,18020.18:05:22.5648706,0,Start,aj
27,1.109173,0.955128630125522,18020.18:05:22.5788560,0,Start,aj
27,1.109684,0.955128630125522,18020.18:05:22.5928420,0,Start,aj
27,1.110647,0.955128630125522,18020.18:05:22.6078456,0,Start,aj
27,1.112148,0.955128630125522,18020.18:05:22.6218331,0,Start,aj
27,1.116481,0.955128630125522,18020.18:05:22.6362778,0,Start,aj
27,1.116481,0.955128630125522,18020.18:05:22.6502638,0,Start,aj
27,1.120676,0.955128630125522,18020.18:05:22.6642494,1,Start,aj
27,1.124674,0.955128630125522,18020.18:05:22.6792338,1,Start,aj
27,1.124674,0.956246669274568,18020.18:05:22.6932192,1,Start,aj
27,1.124674,0.960534169019014,18020.18:05:22.7072055,1,Start,aj
27,1.124674,0.94841245405525,18020.18:05:22.7221904,1,Start,aj
27,1.124674,0.859412067203224,18020.18:05:22.7361752,1,Start,aj
27,1.125836,0.768317611848563,18020.18:05:23.0098546,0,Start,aj
27,1.121381,0.720911242125183,18020.18:05:23.0368254,0,Start,aj
27,1.117214,0.739560603758693,18020.18:05:23.0657961,0,Start,aj
27,1.116166,0.718438350115717,18020.18:05:23.0797821,0,Start,aj
27,1.113669,0.759404573164135,18020.18:05:23.0937904,0,Start,aj
27,1.110686,0.710486487844586,18020.18:05:23.1267337,0,Start,aj
27,1.110465,0.661981784853339,18020.18:05:23.1367244,0,Start,aj
27,1.110529,0.669036245217174,18020.18:05:23.1517087,0,Start,aj
27,1.11132,0.666881784561276,18020.18:05:23.1656941,0,Start,aj
27,1.112267,0.685763057945669,18020.18:05:23.1787037,0,Start,aj
27,1.113288,0.674841833106428,18020.18:05:23.1936881,0,Start,aj
27,1.11473,0.725704526153207,18020.18:05:23.2076509,0,Start,aj
27,1.115633,0.717321438417584,18020.18:05:23.2216386,0,Start,aj
27,1.116613,0.691719969355315,18020.18:05:23.2366212,0,Start,aj
27,1.117361,0.68370232277438,18020.18:05:23.2506069,0,Start,aj
27,1.118856,0.706683497875184,18020.18:05:23.2655939,0,Start,aj
27,1.11858,0.698263106220215,18020.18:05:23.2805759,0,Start,aj
27,1.117521,0.705758694008738,18020.18:05:23.2935641,0,Start,aj
27,1.115959,0.739323446910083,18020.18:05:23.3075498,0,Start,aj
27,1.116042,0.782212463961542,18020.18:05:23.3225344,0,Start,aj
27,1.116683,0.746151387679577,18020.18:05:23.3375182,0,Start,aj
27,1.117559,0.754888249903918,18020.18:05:23.3515045,0,Start,aj
27,1.118358,0.77063153327927,18020.18:05:23.3644912,0,Start,aj
27,1.119281,0.771118837171793,18020.18:05:23.3794764,0,Start,aj
27,1.119936,0.757956239917129,18020.18:05:23.3954592,0,Start,aj
27,1.120452,0.726196437888592,18020.18:05:23.4084450,0,Start,aj
27,1.120452,0.73499133932516,18020.18:05:23.4284245,0,Start,aj
27,1.11854,0.759048249655962,18020.18:05:23.4514013,0,Start,aj
27,1.118715,0.761345700499416,18020.18:05:23.4653873,0,Start,aj
27,1.118882,0.738377907750756,18020.18:05:23.4793727,0,Start,aj
27,1.119483,0.765117366941273,18020.18:05:23.4933586,0,Start,aj
27,1.111686,0.824329716353118,18020.18:05:23.5083430,0,Start,aj
27,1.108389,0.770064768607169,18020.18:05:23.5223287,0,Start,aj
27,1.10594,0.729849280808121,18020.18:05:23.5363144,0,Start,aj
27,1.100008,0.723373104723543,18020.18:05:23.5502997,0,Start,aj
27,1.098037,0.723556094908714,18020.18:05:23.5652847,0,Start,aj
27,1.100227,0.71243781125769,18020.18:05:23.5802703,0,Start,aj
27,1.099558,0.762344867106527,18020.18:05:23.5932567,0,Start,aj
27,1.099558,0.727932810334116,18020.18:05:23.6072420,0,Start,aj
27,1.099558,0.728352075015009,18020.18:05:23.6212277,0,Start,aj
27,1.098851,0.723084183172136,18020.18:05:23.6362133,0,Start,aj
