Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase,Model name
9,1.02196,0.713868007250875,18012.19:37:53.0986274,0,Start,ybot
9,1.022415,0.688368989162892,18012.19:37:53.1126128,0,Start,ybot
9,1.022559,0.630852816120535,18012.19:37:53.1278232,0,Start,ybot
9,1.02378,0.639588256776333,18012.19:37:53.1408099,0,Start,ybot
9,1.024106,0.660061441830546,18012.19:37:53.1557943,0,Start,ybot
9,1.025174,0.682020558168739,18012.19:37:53.1696929,0,Start,ybot
9,1.026412,0.683747224732488,18012.19:37:53.1849184,0,Start,ybot
9,1.027814,0.709569478095323,18012.19:37:53.1979051,0,Start,ybot
9,1.02994,0.73663633922711,18012.19:37:53.2128898,0,Start,ybot
9,1.03095,0.685069773673266,18012.19:37:53.2278648,0,Start,ybot
9,1.031598,0.672216735223681,18012.19:37:53.2408515,0,Start,ybot
9,1.03266,0.694367273119092,18012.19:37:53.2559064,0,Start,ybot
9,1.033465,0.674885705652833,18012.19:37:53.2698924,0,Start,ybot
9,1.034099,0.642247325245291,18012.19:37:53.2838778,0,Start,ybot
9,1.034652,0.650611540433019,18012.19:37:53.2978636,0,Start,ybot
9,1.034795,0.66220889268294,18012.19:37:53.3129118,0,Start,ybot
9,1.035638,0.682433940497041,18012.19:37:53.3278968,0,Start,ybot
9,1.035884,0.705774282243103,18012.19:37:53.3413262,0,Start,ybot
9,1.03943,0.696490753384679,18012.19:37:53.3553116,0,Start,ybot
9,1.04048,0.72534099676311,18012.19:37:53.3702963,0,Start,ybot
9,1.041917,0.732106682634354,18012.19:37:53.3842820,0,Start,ybot
9,1.043621,0.730542123904079,18012.19:37:53.3982677,0,Start,ybot
9,1.044399,0.71455344838649,18012.19:37:53.4132524,0,Start,ybot
9,1.045227,0.714261634678394,18012.19:37:53.4272384,0,Start,ybot
9,1.045717,0.710476830982417,18012.19:37:53.4412238,0,Start,ybot
9,1.046859,0.723905212534964,18012.19:37:53.4562085,0,Start,ybot
9,1.047369,0.721471585229039,18012.19:37:53.4701942,0,Start,ybot
9,1.047777,0.650746932581812,18012.19:37:53.4841799,0,Start,ybot
9,1.048779,0.66721291199252,18012.19:37:53.4981876,0,Start,ybot
9,1.049279,0.689184528329968,18012.19:37:53.5131503,0,Start,ybot
9,1.051901,0.688309038186073,18012.19:37:53.5271634,0,Start,ybot
9,1.053379,0.69019026356414,18012.19:37:53.5421689,0,Start,ybot
9,1.053752,0.656530265570432,18012.19:37:53.5561082,0,Start,ybot
9,1.054211,0.728077663266659,18012.19:37:53.5710914,0,Start,ybot
9,1.055039,0.680133009261638,18012.19:37:53.5850783,0,Start,ybot
9,1.056237,0.674269039022922,18012.19:37:53.5990628,0,Start,ybot
9,1.05834,0.694616929966956,18012.19:37:53.6140472,0,Start,ybot
9,1.06209,0.712692173987627,18012.19:37:53.6280335,0,Start,ybot
9,1.064643,0.731839623826742,18012.19:37:53.6550059,0,Start,ybot
9,1.06488,0.682316489523649,18012.19:37:53.6699900,0,Start,ybot
9,1.065564,0.690460361587256,18012.19:37:53.6849750,0,Start,ybot
9,1.065332,0.696546243577451,18012.19:37:53.6989607,0,Start,ybot
9,1.06566,0.73917609397769,18012.19:37:53.7139451,0,Start,ybot
9,1.064808,0.659384383047372,18012.19:37:53.7279323,0,Start,ybot
9,1.064076,0.780470405241847,18012.19:37:53.7419168,0,Start,ybot
9,1.06099,0.757208985059708,18012.19:37:53.7559025,0,Start,ybot
9,1.057957,0.733987319777161,18012.19:37:53.7698882,0,Start,ybot
9,1.056103,0.704617076429725,18012.19:37:53.7848729,0,Start,ybot
9,1.051413,0.735067466771603,18012.19:37:53.8006932,0,Start,ybot
9,1.046803,0.73272599632293,18012.19:37:53.8139096,0,Start,ybot
9,1.04172,0.750883544260263,18012.19:37:53.8279170,0,Start,ybot
9,1.038771,0.746824328815937,18012.19:37:53.8429017,0,Start,ybot
9,1.032725,0.760734131908417,18012.19:37:53.8568871,0,Start,ybot
9,1.027046,0.743060603550076,18012.19:37:53.8708728,0,Start,ybot
9,1.023336,0.713431291590631,18012.19:37:53.8848588,0,Start,ybot
9,1.015918,0.709632517307252,18012.19:37:53.8998432,0,Start,ybot
9,1.009137,0.756660308621824,18012.19:37:53.9138292,0,Start,ybot
9,1.00514,0.694360165276378,18012.19:37:53.9278146,0,Start,ybot
9,0.9992769,0.716371487493813,18012.19:37:53.9428002,0,Start,ybot
9,0.9936218,0.711591732876748,18012.19:37:53.9567850,0,Start,ybot
9,0.9861785,0.743451878036559,18012.19:37:53.9707713,0,Start,ybot
9,0.9826397,0.695670165198296,18012.19:37:53.9847600,0,Start,ybot
9,0.9766819,0.68844496955052,18012.19:37:53.9996947,0,Start,ybot
9,0.9710879,0.686742420632392,18012.19:37:54.0136665,0,Start,ybot
9,0.968473,0.728588888726384,18012.19:37:54.0276721,0,Start,ybot
9,0.9627445,0.758081043831259,18012.19:37:54.0435316,0,Start,ybot
9,0.9597323,0.722076634212583,18012.19:37:54.0565184,0,Start,ybot
9,0.9582407,0.682640803229809,18012.19:37:54.0704393,0,Start,ybot
9,0.9560344,0.706659380229562,18012.19:37:54.0856626,0,Start,ybot
9,0.9552768,0.721414281310886,18012.19:37:54.0986961,0,Start,ybot
9,0.9543425,0.719765016703308,18012.19:37:54.1136841,0,Start,ybot
9,0.9537367,0.710373987851292,18012.19:37:54.1281326,0,Start,ybot
9,0.9534309,0.70877379186824,18012.19:37:54.1431173,0,Start,ybot
9,0.9522139,0.717532026640326,18012.19:37:54.1561047,0,Start,ybot
9,0.9514889,0.726987026076764,18012.19:37:54.1710884,0,Start,ybot
9,0.9514449,0.753038053935766,18012.19:37:54.1850745,0,Start,ybot
9,0.951341,0.722727320448309,18012.19:37:54.1990599,0,Start,ybot
9,0.9497219,0.730070359226316,18012.19:37:54.2130468,0,Start,ybot
9,0.9474098,0.733256927663833,18012.19:37:54.2280305,0,Start,ybot
9,0.9449961,0.744364132884145,18012.19:37:54.2430149,0,Start,ybot
9,0.9423568,0.739847368447483,18012.19:37:54.2560017,0,Start,ybot
9,0.9419632,0.790759473256022,18012.19:37:54.2699880,0,Start,ybot
9,0.9430022,0.739995897850394,18012.19:37:54.2849721,0,Start,ybot
9,0.9440017,0.737559672505408,18012.19:37:54.2989578,0,Start,ybot
9,0.9430813,0.734954525601864,18012.19:37:54.3129435,0,Start,ybot
9,0.9434086,0.739882662563026,18012.19:37:54.3279285,0,Start,ybot
9,0.9409388,0.701294919764996,18012.19:37:54.3419142,0,Start,ybot
9,0.9425313,0.717763889371604,18012.19:37:54.4278384,0,Start,ybot
9,0.9466419,0.808680844736844,18012.19:37:54.4418247,0,Start,ybot
