Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase,Model name
37,1.145754,0.545574530553818,18023.17:35:27.3123307,0,Start,ty
37,1.144983,0.545890412887931,18023.17:35:27.3272885,0,Start,ty
37,1.144329,0.546187324634939,18023.17:35:27.3413583,0,Start,ty
37,1.143698,0.546554040299356,18023.17:35:27.3555167,0,Start,ty
37,1.14265,0.546884383416921,18023.17:35:27.3705016,0,Start,ty
37,1.142396,0.546936491256952,18023.17:35:27.3844867,0,Start,ty
37,1.142699,0.546936491256952,18023.17:35:27.3984998,0,Start,ty
37,1.143828,0.546936491256952,18023.17:35:27.4125093,0,Start,ty
37,1.148234,0.546936491256952,18023.17:35:27.4265004,0,Start,ty
37,1.148328,0.54728707947135,18023.17:35:27.4415101,0,Start,ty
37,1.148418,0.548338844114542,18023.17:35:27.4555422,0,Start,ty
37,1.148251,0.549040020543337,18023.17:35:27.4695040,0,Start,ty
37,1.14872,0.549741196972132,18023.17:35:27.4853509,0,Start,ty
37,1.149578,0.549741196972132,18023.17:35:27.4983638,0,Start,ty
37,1.151329,0.549565902864933,18023.17:35:27.5123877,0,Start,ty
37,1.151453,0.549741196972132,18023.17:35:27.5273410,0,Start,ty
37,1.151871,0.549741196972132,18023.17:35:27.5416730,0,Start,ty
37,1.152454,0.549741196972132,18023.17:35:27.5556810,0,Start,ty
37,1.152426,0.549741196972132,18023.17:35:27.5706424,0,Start,ty
37,1.153027,0.549741196972132,18023.17:35:27.5847399,0,Start,ty
37,1.154115,0.549741196972132,18023.17:35:27.5987250,0,Start,ty
37,1.154646,0.555939726410434,18023.17:35:27.6127101,0,Start,ty
37,1.154451,0.569299480912089,18023.17:35:27.6276944,0,Start,ty
37,1.15489,0.592500117180124,18023.17:35:27.6421035,0,Start,ty
37,1.154782,0.617521635692567,18023.17:35:27.6560892,0,Start,ty
37,1.154936,0.644661536431685,18023.17:35:27.6710735,0,Start,ty
37,1.154828,0.683568985885009,18023.17:35:27.6850595,0,Start,ty
37,1.154116,0.715454818109796,18023.17:35:27.6990452,0,Start,ty
37,1.154283,0.72028824919425,18023.17:35:27.7130315,0,Start,ty
37,1.154485,0.680488201754913,18023.17:35:27.7270166,0,Start,ty
37,1.15317,0.634786831137911,18023.17:35:27.7420015,0,Start,ty
37,1.152601,0.596054676187784,18023.17:35:27.7559872,0,Start,ty
37,1.152279,0.672575359881297,18023.17:35:27.7699726,0,Start,ty
37,1.151831,0.876617457938567,18023.17:35:27.7839583,0,Start,ty
37,1.150418,0.951490198969841,18023.17:35:27.7989429,0,Start,ty
37,1.149969,0.951490198969841,18023.17:35:27.8129301,0,Start,ty
37,1.149971,0.951490198969841,18023.17:35:27.8279132,0,Start,ty
37,1.14951,0.951490198969841,18023.17:35:27.8418992,0,Start,ty
37,1.148492,0.951490198969841,18023.17:35:27.8558849,0,Start,ty
37,1.1477,0.951490198969841,18023.17:35:27.8708693,0,Start,ty
37,1.147511,0.951490198969841,18023.17:35:27.8848553,0,Start,ty
37,1.146405,0.951490198969841,18023.17:35:27.8978417,0,Start,ty
37,1.145423,0.951490198969841,18023.17:35:27.9128278,0,Start,ty
37,1.145194,0.951490198969841,18023.17:35:27.9278113,0,Start,ty
37,1.144165,0.951490198969841,18023.17:35:27.9417964,0,Start,ty
37,1.142612,0.951490198969841,18023.17:35:27.9557826,0,Start,ty
37,1.142941,0.951490198969841,18023.17:35:27.9707670,0,Start,ty
37,1.143738,0.951490198969841,18023.17:35:27.9857516,0,Start,ty
37,1.144708,0.951959169530124,18023.17:35:27.9987384,0,Start,ty
37,1.14736,0.952499218517542,18023.17:35:28.0137227,0,Start,ty
37,1.14932,0.954953336018324,18023.17:35:28.0277087,0,Start,ty
37,1.149586,0.957819512318075,18023.17:35:28.0416944,0,Start,ty
37,1.149586,0.967161962741613,18023.17:35:28.0556813,0,Start,ty
37,1.149196,0.955851914396137,18023.17:35:28.0706647,0,Start,ty
37,1.147468,0.886423193044215,18023.17:35:28.0855587,0,Start,ty
37,1.147181,0.884662359815836,18023.17:35:28.0985454,0,Start,ty
37,1.146364,0.791899816325307,18023.17:35:28.1129608,0,Start,ty
37,1.146477,0.705015360719711,18023.17:35:28.1269468,0,Start,ty
37,1.146916,0.733466339416057,18023.17:35:28.1409324,0,Start,ty
37,1.146797,0.703732468639314,18023.17:35:28.1559186,0,Start,ty
37,1.14646,0.129867160432413,18023.17:35:28.1699037,0,Start,ty
37,1.148813,0.704802860732377,18023.17:35:28.1838885,0,Start,ty
37,1.150135,0.758551484979689,18023.17:35:28.1988737,0,Start,ty
37,1.153552,0.725928006532043,18023.17:35:28.2128588,0,Start,ty
37,1.157836,0.749597465905547,18023.17:35:28.2268442,0,Start,ty
37,1.159465,0.716530997288227,18023.17:35:28.2418288,0,Start,ty
37,1.162762,0.739005309674144,18023.17:35:28.2558151,0,Start,ty
37,1.166693,0.718723644216359,18023.17:35:28.2698011,0,Start,ty
37,1.16939,0.697298400395364,18023.17:35:28.2857844,0,Start,ty
37,1.17139,0.74983217177391,18023.17:35:28.2987708,0,Start,ty
37,1.174693,0.724063987035304,18023.17:35:28.3137555,0,Start,ty
37,1.179737,0.702801488302648,18023.17:35:28.3287402,0,Start,ty
37,1.179737,0.730710408207774,18023.17:35:28.3427261,0,Start,ty
37,1.182976,0.733835604099929,18023.17:35:28.3567118,0,Start,ty
37,1.184382,0.718642320691794,18023.17:35:28.3716965,0,Start,ty
37,1.187414,0.701277272707224,18023.17:35:28.3856822,0,Start,ty
37,1.191001,0.705854576355964,18023.17:35:28.3996678,0,Start,ty
37,1.192929,0.701040017819405,18023.17:35:28.4141128,0,Start,ty
37,1.193762,0.686874528467655,18023.17:35:28.4280982,0,Start,ty
37,1.196475,0.71607134045288,18023.17:35:28.4420859,0,Start,ty
37,1.197907,0.69216844972074,18023.17:35:28.4560695,0,Start,ty
37,1.199639,0.689416096943617,18023.17:35:28.4710548,0,Start,ty
37,1.202712,0.673721293957531,18023.17:35:28.4850399,0,Start,ty
37,1.207414,0.726147614362091,18023.17:35:28.4990261,0,Start,ty
37,1.212339,0.710423595691472,18023.17:35:28.5130112,0,Start,ty
37,1.216864,0.706683007679135,18023.17:35:28.5279959,0,Start,ty
37,1.217856,0.726917026080936,18023.17:35:28.5429805,0,Start,ty
37,1.220815,0.740335064496845,18023.17:35:28.5559675,0,Start,ty
37,1.277656,0.757169916434586,18023.17:35:28.8579181,0,Start,ty
37,1.279276,0.75286736767143,18023.17:35:28.8868882,0,Start,ty
37,1.282112,0.748383250291645,18023.17:35:28.9158585,0,Start,ty
37,1.282756,0.746228201400488,18023.17:35:28.9288443,0,Start,ty
37,1.283324,0.747802613071352,18023.17:35:28.9428294,0,Start,ty
37,1.283511,0.757398985048383,18023.17:35:28.9578149,0,Start,ty
37,1.283852,0.758588690859824,18023.17:35:28.9718000,0,Start,ty
37,1.28441,0.751425112855435,18023.17:35:28.9867847,0,Start,ty
37,1.284267,0.74298334865272,18023.17:35:29.0057649,0,Start,ty
37,1.284345,0.72305413415432,18023.17:35:29.0137568,0,Start,ty
37,1.283928,0.712422909297794,18023.17:35:29.0287417,0,Start,ty
37,1.283516,0.710128252571821,18023.17:35:29.0417284,0,Start,ty
37,1.283231,0.711267223092169,18023.17:35:29.0567134,0,Start,ty
37,1.281998,0.718955016751587,18023.17:35:29.0706991,0,Start,ty
37,1.28162,0.715470556174964,18023.17:35:29.0856834,0,Start,ty
37,1.280368,0.712897370053828,18023.17:35:29.0986704,0,Start,ty
37,1.279575,0.712248889700323,18023.17:35:29.1156527,0,Start,ty
37,1.277129,0.706923595900089,18023.17:35:29.1421101,0,Start,ty
37,1.276955,0.71093295840621,18023.17:35:29.1560955,0,Start,ty
37,1.27603,0.713208644545078,18023.17:35:29.1700815,0,Start,ty
37,1.274945,0.709005311462283,18023.17:35:29.1840675,0,Start,ty
37,1.252515,0.709813350629806,18023.17:35:29.3149332,0,Start,ty
37,1.250247,0.711355017204583,18023.17:35:29.3279211,0,Start,ty
37,1.248881,0.70893844872117,18023.17:35:29.3419062,0,Start,ty
37,1.245661,0.70832506640479,18023.17:35:29.3558915,0,Start,ty
37,1.244306,0.714592418972403,18023.17:35:29.3708759,0,Start,ty
37,1.241014,0.715694722828269,18023.17:35:29.3848622,0,Start,ty
37,1.239742,0.703822860790789,18023.17:35:29.3988476,0,Start,ty
37,1.237129,0.70376947844103,18023.17:35:29.4138319,0,Start,ty
37,1.236071,0.704366145072132,18023.17:35:29.4278179,0,Start,ty
37,1.233004,0.706555311608314,18023.17:35:29.4418033,0,Start,ty
37,1.230909,0.710791487826407,18023.17:35:29.4567879,0,Start,ty
37,1.228363,0.713419036689401,18023.17:35:29.4717723,0,Start,ty
37,1.226649,0.71431388957724,18023.17:35:29.4857583,0,Start,ty
37,1.22422,0.71972599709779,18023.17:35:29.4987462,0,Start,ty
37,1.221809,0.723702908625454,18023.17:35:29.5137302,0,Start,ty
37,1.219195,0.727311535861343,18023.17:35:29.5267179,0,Start,ty
37,1.21794,0.729166829868406,18023.17:35:29.5417007,0,Start,ty
37,1.215254,0.729937810214609,18023.17:35:29.5559474,0,Start,ty
